ISO,YEAR,CMR,MMR,IMR,MNR,SBR
CMR,2001,20.2136,5600,70,1016.2,15877
CMR,2002,19.9649,5400,75,1042.4,15994
CMR,2003,19.6756,5300,79,1067.1,16159
CMR,2004,19.3869,5200,80,1089.9,16419
CMR,2005,19.0775,5000,85,1110.1,16683
CMR,2006,18.7618,4900,87,1131.6,16839
CMR,2007,18.4543,4800,90,1144.6,17081
CMR,2008,18.1515,4800,93,1151.9,17291
CMR,2009,17.8178,4800,88,1156.6,17582
CMR,2010,17.4716,4800,92,1163.1,17831
CMR,2011,17.116,4800,90,1172.3,17932
CMR,2012,16.7747,4800,94,1177.1,18029
CMR,2013,16.4149,4800,95,1179.9,18122
CMR,2014,16.0583,4800,90,1180.8,18095
CMR,2015,15.7066,4800,86,1179.1,18096
CMR,2016,15.3834,4700,83,1173.2,17972
CMR,2017,15.055,4700,83,1164.3,17940
CMR,2018,14.7129,4700,76,1157.4,17881
CMR,2019,14.3399,4700,75,1139.4,17872
CMR,2020,14.3399,4700,75,1119.2,17872
CAN,2000,0.6376,31,95,,1075
CAN,2001,0.6063,32,95,,1065
CAN,2002,0.5792,33,95,,1043
CAN,2003,0.5569,35,95,,1024
CAN,2004,0.5407,35,96,,1014
CAN,2005,0.5297,39,96,,1037
CAN,2006,0.5196,40,96,,1083
CAN,2007,0.5059,41,96,,1129
CAN,2008,0.4872,44,96,,1138
CAN,2009,0.4679,44,96,,1126
CAN,2010,0.4526,42,96,,1114
CAN,2011,0.4451,43,96,,1116
CAN,2012,0.4445,44,96,,1110
CAN,2013,0.4496,42,95,,1107
CAN,2014,0.4527,41,95,,1114
CAN,2015,0.4434,41,95,,1097
CAN,2016,0.4236,40,95,,1087
CAN,2017,0.4016,40,94,,1089
CAN,2018,0.381,40,94,,1083
CAN,2019,0.3643,40,94,,1072
CAN,2020,0.3643,40,94,,1072
CAF,2000,15.2125,1900,60,266.3,5298
CAF,2001,14.9644,2000,65,275,5374
CAF,2002,14.7133,2000,65,281.5,5468
CAF,2003,14.4498,2000,65,286.8,5578
CAF,2004,14.1738,2000,64,290.9,5645
CAF,2005,13.8014,2000,64,294.9,5696
CAF,2006,13.469,1900,64,299.9,5741
CAF,2007,13.119,1900,65,303.5,5770
CAF,2008,12.7518,1800,65,306,5757
CAF,2009,12.4008,1800,65,307.2,5724
CAF,2010,12.0141,1700,67,306,5671
CAF,2011,11.6322,1700,69,307.6,5599
CAF,2012,11.3102,1600,69,306.2,5554
CAF,2013,10.9523,1700,35,306,5500
CAF,2014,10.6078,1600,69,305.2,5432
CAF,2015,10.2828,1500,69,304.7,5374
CAF,2016,9.9329,1500,69,302.9,5296
CAF,2017,9.6202,1400,69,301,5227
CAF,2018,9.3362,1400,69,298.4,5162
CAF,2019,9.0512,1400,69,296.4,5147
CAF,2020,9.0512,1400,69,295.8,5147
TCD,2000,26.5172,6100,45,717.2,15404
TCD,2001,25.7584,6300,44,744.3,15638
TCD,2002,25.0358,6400,45,770.8,15949
TCD,2003,24.3367,6500,45,796.3,16169
TCD,2004,23.6522,6500,35,818.9,16363
TCD,2005,22.9788,6600,46,839.4,16451
TCD,2006,22.3414,6900,58,861.7,16584
TCD,2007,21.6953,6800,50,879.6,16783
TCD,2008,21.0948,7000,47,894.4,16968
TCD,2009,20.4834,7000,45,908.2,17180
TCD,2010,19.8897,7000,55,921.5,17361
TCD,2011,19.3087,6900,55,936.6,17469
TCD,2012,18.774,6900,57,950,17559
TCD,2013,18.2703,7000,58,965.1,17687
TCD,2014,17.7625,7100,63,975.1,17822
TCD,2015,17.2575,7100,59,984.3,18009
TCD,2016,16.7272,7200,55,995,18177
TCD,2017,16.1922,7300,55,1004.2,18429
TCD,2018,15.7008,7300,61,1012.1,18593
TCD,2019,15.2078,7300,65,1019.2,18802
TCD,2020,15.2078,7300,65,1026.6,18802
CHL,2000,1.0288,79,98,38.5,1062
CHL,2001,0.9905,79,99,35,1016
CHL,2002,0.9546,69,98,32.2,988
CHL,2003,0.9211,66,98,30,976
CHL,2004,0.8897,66,94,28.4,968
CHL,2005,0.8606,60,92,27.3,963
CHL,2006,0.8335,60,95,26.4,952
CHL,2007,0.8088,57,98,25.8,928
CHL,2008,0.7861,53,96,25.3,927
CHL,2009,0.7658,52,94,24.8,954
CHL,2010,0.9877,51,93,24.2,922
CHL,2011,0.7313,44,98,23.9,882
CHL,2012,0.7175,41,90,23.5,854
CHL,2013,0.705,39,92,23.1,820
CHL,2014,0.6932,35,99,22.6,790
CHL,2015,0.6817,34,97,21.8,776
CHL,2016,0.6686,31,99,21.1,764
CHL,2017,0.6536,29,98,20.4,747
CHL,2018,0.6381,29,99,19.6,728
CHL,2019,0.6208,29,99,18.9,711
CHL,2020,0.6208,29,99,18.3,711
CHN,2000,2.3813,10000,94,17785.4,268416
CHN,2001,2.2372,9500,95,16938.4,262894
CHN,2002,2.1023,8800,95,15398.5,258896
CHN,2003,1.9768,8300,95,13578.2,252640
CHN,2004,1.8607,7800,95,11957.7,240900
CHN,2005,1.7534,7500,95,10804.5,228699
CHN,2006,1.6566,7200,99,9838.9,217290
CHN,2007,1.5687,6900,99,9105.3,206995
CHN,2008,2.0276,6900,99,8530.2,198069
CHN,2009,1.4128,6500,99,7983.1,189006
CHN,2010,1.3418,6200,99,7374.1,179677
CHN,2011,1.2748,6000,99,6835.5,170377
CHN,2012,1.2142,5700,99,6370.6,161908
CHN,2013,1.1614,5600,99,5942.5,152717
CHN,2014,1.1155,5400,99,5556,139677
CHN,2015,1.0747,5200,99,5307.4,130583
CHN,2016,1.0358,5000,99,5088.6,115016
CHN,2017,1.0003,4900,99,4768.4,104717
CHN,2018,0.9645,4900,99,4464.2,97977
CHN,2019,0.9336,4900,99,4184.6,92170
CHN,2020,0.9336,4900,99,3920.8,92170
COL,2000,1.6099,830,91,760.6,8517
COL,2001,1.581,810,82,734.6,8269
COL,2002,1.5479,800,93,715.4,8021
COL,2003,1.5127,750,94,696.4,7798
COL,2004,1.4773,710,90,674.4,7612
COL,2005,1.4419,680,97,646.8,7390
COL,2006,1.4074,660,97,619.7,7163
COL,2007,1.3736,660,97,588.1,6951
COL,2008,1.3399,650,97,557,6784
COL,2009,1.3063,660,97,530.2,6584
COL,2010,1.2729,640,96,510.2,6455
COL,2011,1.2399,630,95,490.8,6276
COL,2012,1.2088,630,91,477.6,6130
COL,2013,1.1816,630,97,468.8,5995
COL,2014,1.1593,630,91,461.9,5849
COL,2015,1.141,630,93,455.3,5718
COL,2016,1.1262,620,93,450.5,5601
COL,2017,1.1139,610,94,445.4,5486
COL,2018,1.1036,610,92,440.8,5368
COL,2019,1.0937,610,92,433.6,5237
COL,2020,1.0937,610,92,425.4,5237
COM,2000,9.3786,90,85,37.7,636
COM,2001,9.181,91,85,37.8,645
COM,2002,8.9795,91,96,37.7,654
COM,2003,8.8001,91,82,37.6,664
COM,2004,8.6544,90,85,37.5,675
COM,2005,8.5115,90,77,37.5,682
COM,2006,8.3621,89,78,37.7,688
COM,2007,8.2097,88,79,37.8,694
COM,2008,8.0343,87,85,37.7,699
COM,2009,7.8521,85,89,37.4,700
COM,2010,7.655,83,81,37.1,702
COM,2011,7.4285,81,92,36.6,701
COM,2012,7.2319,78,91,35.9,698
COM,2013,7.0218,77,90,35.2,697
COM,2014,6.8344,75,93,34.5,696
COM,2015,6.6506,74,96,33.6,692
COM,2016,6.4584,73,96,32.7,688
COM,2017,6.2772,72,96,31.5,687
COM,2018,6.0781,72,96,30.3,678
COM,2019,5.8892,72,96,29,674
COM,2020,5.8892,72,96,28,674
COG,2000,12.7168,890,45,186,2535
COG,2001,12.0205,940,44,190.3,2586
COG,2002,11.353,990,50,188.2,2634
COG,2003,10.6803,1000,62,185.6,2682
COG,2004,10.0156,980,67,183.7,2719
COG,2005,9.4088,950,73,182.3,2755
COG,2006,8.7929,900,81,181.7,2783
COG,2007,8.2176,860,80,180.8,2778
COG,2008,7.6685,830,93,179.8,2762
COG,2009,7.1359,810,92,178.8,2750
COG,2010,6.6525,800,90,176.1,2748
COG,2011,6.1941,780,90,175.1,2742
COG,2012,5.7773,760,90,173.7,2723
COG,2013,5.4208,740,90,172,2691
COG,2014,5.1362,720,95,169,2669
COG,2015,4.8753,700,85,167.5,2653
COG,2016,4.654,670,76,165.3,2653
COG,2017,4.4667,650,75,161.9,2649
COG,2018,4.2854,650,79,157.7,2656
COG,2019,4.1192,650,82,153.1,2664
COG,2020,4.1192,650,82,148.2,2664
COK,2000,2.1306,,99,,4
COK,2001,2.0394,,97,,4
COK,2002,1.9533,,99,,4
COK,2003,1.8673,,96,,4
COK,2004,1.7816,,99,,3
COK,2005,1.6973,,99,,3
COK,2006,1.6141,,99,,3
COK,2007,1.5351,,99,,3
COK,2008,1.461,,99,,3
COK,2009,1.3914,,99,,2
COK,2010,1.3295,,99,,2
COK,2011,1.2759,,98,,2
COK,2012,1.2278,,98,,2
COK,2013,1.1855,,98,,2
COK,2014,1.1448,,99,,2
COK,2015,1.1076,,99,,2
COK,2016,1.071,,99,,2
COK,2017,1.0379,,99,,1
COK,2018,1.0081,,99,,1
COK,2019,0.9789,,99,,1
COK,2020,0.9789,,99,,1
CRI,2000,1.1109,30,90,30.3,373
CRI,2001,1.0854,28,91,29.1,363
CRI,2002,1.0607,28,98,27.7,356
CRI,2003,1.0364,27,89,26.2,353
CRI,2004,1.013,26,96,24.8,355
CRI,2005,0.99,24,97,23.9,360
CRI,2006,0.9673,25,89,23.2,362
CRI,2007,0.9451,21,90,23.1,352
CRI,2008,0.9235,21,90,23.3,356
CRI,2009,0.9021,21,91,23.5,364
CRI,2010,0.8813,23,96,23.8,367
CRI,2011,0.8608,22,87,24.5,362
CRI,2012,0.8411,21,92,25.1,360
CRI,2013,0.8221,21,98,25.6,353
CRI,2014,0.8038,21,91,26.3,343
CRI,2015,0.7858,20,93,26.9,336
CRI,2016,0.7688,20,99,27.6,327
CRI,2017,0.7519,19,99,28.3,317
CRI,2018,0.7353,19,95,29,314
CRI,2019,0.7184,19,96,29.5,311
CRI,2020,0.7184,19,96,30.1,311
CIV,2000,15.1913,4700,85,945.8,20940
CIV,2001,15.0409,4800,81,973.7,21057
CIV,2002,14.9494,5000,76,997.7,21082
CIV,2003,14.8885,5000,71,1019.8,21030
CIV,2004,14.8444,5000,73,1040.1,20975
CIV,2005,14.8515,5100,83,1058.9,20991
CIV,2006,14.893,5100,95,1074.6,20940
CIV,2007,14.9532,5100,93,1079.7,20965
CIV,2008,15.0281,5200,89,1074.4,21000
CIV,2009,15.1505,5300,95,1062.2,21151
CIV,2010,15.2382,5400,87,1047.3,21259
CIV,2011,15.3141,5500,74,1037.6,21385
CIV,2012,15.3455,5600,93,1014.8,21513
CIV,2013,15.3521,5600,83,990.3,21514
CIV,2014,15.3193,5600,92,966.4,21499
CIV,2015,15.2563,5600,96,936.2,21547
CIV,2016,15.0883,5500,98,895.5,21552
CIV,2017,14.8807,5400,93,856.6,21507
CIV,2018,14.6075,5400,98,817.2,21592
CIV,2019,14.3073,5400,98,774.7,21735
CIV,2020,14.3073,5400,98,737.2,21735
HRV,2000,0.833,5,95,,234
HRV,2001,0.7978,4,94,,220
HRV,2002,0.7659,4,99,,206
HRV,2003,0.7369,4,98,,196
HRV,2004,0.7103,4,96,,187
HRV,2005,0.686,4,96,,180
HRV,2006,0.6642,4,96,,171
HRV,2007,0.6448,4,96,,163
HRV,2008,0.6275,4,97,,156
HRV,2009,0.6114,4,97,,150
HRV,2010,0.5967,4,97,,144
HRV,2011,0.5826,4,97,,136
HRV,2012,0.5702,3,98,,129
HRV,2013,0.5595,3,98,,125
HRV,2014,0.5495,3,98,,124
HRV,2015,0.54,3,98,,123
HRV,2016,0.5306,3,98,,120
HRV,2017,0.5215,3,98,,115
HRV,2018,0.5127,3,98,,112
HRV,2019,0.5029,3,98,,109
HRV,2020,0.5029,3,98,,109
CUB,2000,1.3155,67,98,53.7,1605
CUB,2001,1.2494,62,99,54.8,1481
CUB,2002,1.1839,57,99,53.8,1382
CUB,2003,1.124,55,90,52.7,1317
CUB,2004,1.0714,53,89,51.2,1246
CUB,2005,1.0269,53,99,49.2,1171
CUB,2006,0.9914,48,98,46.6,1102
CUB,2007,0.9638,48,97,45.6,1034
CUB,2008,0.9431,50,96,44.3,988
CUB,2009,0.9288,50,98,43.3,930
CUB,2010,0.919,52,96,43.3,868
CUB,2011,0.9123,48,99,43.2,831
CUB,2012,0.9094,49,99,43.3,818
CUB,2013,0.9083,50,99,44.1,800
CUB,2014,0.9093,48,99,44.8,769
CUB,2015,0.9112,47,99,45,765
CUB,2016,0.9139,44,99,45.3,800
CUB,2017,0.9162,42,99,44.5,826
CUB,2018,0.9185,42,99,42.9,820
CUB,2019,0.9203,42,99,41.3,784
CUB,2020,0.9203,42,99,40,784
CYP,2000,1.1281,2,98,,55
CYP,2001,1.1284,1,98,,52
CYP,2002,1.1213,1,98,,50
CYP,2003,1.1063,1,98,,48
CYP,2004,1.0817,1,98,,46
CYP,2005,1.0484,2,98,,45
CYP,2006,1.0083,1,98,,43
CYP,2007,0.9634,1,98,,42
CYP,2008,0.9142,1,98,,41
CYP,2009,0.8642,1,99,,40
CYP,2010,0.8157,1,99,,39
CYP,2011,0.7682,1,99,,38
CYP,2012,0.7227,1,99,,37
CYP,2013,0.6792,1,99,,37
CYP,2014,0.6378,1,99,,36
CYP,2015,0.5988,1,98,,36
CYP,2016,0.5628,1,98,,35
CYP,2017,0.5301,1,98,,34
CYP,2018,0.5021,1,99,,32
CYP,2019,0.4784,1,98,,31
CYP,2020,0.4784,1,98,,31
CZE,2000,0.847,6,99,12.1,252
CZE,2001,0.8029,6,99,11.2,252
CZE,2002,0.7612,6,99,11,257
CZE,2003,0.7226,6,99,11.3,264
CZE,2004,0.687,5,99,11.7,272
CZE,2005,0.6536,6,99,12.1,281
CZE,2006,0.6228,5,99,12.9,286
CZE,2007,0.5934,5,99,13.5,285
CZE,2008,0.5658,5,99,13.8,280
CZE,2009,0.5398,5,99,14,284
CZE,2010,0.5159,5,99,14.1,288
CZE,2011,0.494,5,99,14.2,294
CZE,2012,0.4737,5,99,14.1,294
CZE,2013,0.4558,4,99,13.8,293
CZE,2014,0.4406,4,99,13.6,296
CZE,2015,0.4281,4,99,13.5,299
CZE,2016,0.4174,4,98,13.2,299
CZE,2017,0.4088,4,98,13.2,295
CZE,2018,0.4012,4,99,13.6,291
CZE,2019,0.3936,4,99,13.9,291
CZE,2020,0.3936,4,99,14.1,291
PRK,2000,6.3444,570,61,1080.8,5729
PRK,2001,5.5832,520,63,1018.8,5376
PRK,2002,4.8601,480,65,947.5,5046
PRK,2003,4.2854,470,70,890.7,4735
PRK,2004,3.8945,460,75,834.6,4466
PRK,2005,3.6925,450,83,770.8,4270
PRK,2006,3.6316,430,91,711.6,4145
PRK,2007,3.6113,420,93,648.8,4042
PRK,2008,3.5707,410,93,587.2,3950
PRK,2009,3.4893,390,94,534.3,3868
PRK,2010,3.336,370,94,493.3,3785
PRK,2011,3.1512,350,95,455.5,3665
PRK,2012,2.9445,330,97,430,3552
PRK,2013,2.7676,330,94,412.6,3447
PRK,2014,2.6,320,94,398,3360
PRK,2015,2.463,320,97,383.3,3285
PRK,2016,2.3464,320,97,373.4,3228
PRK,2017,2.2399,310,98,360.5,3175
PRK,2018,2.1544,310,99,345.4,3120
PRK,2019,2.0577,310,98,330.3,3042
PRK,2020,2.0577,310,98,317.8,3042
COD,2000,20.4895,17000,49,4143.8,76296
COD,2001,19.9864,17000,49,4245.9,77476
COD,2002,19.5193,17000,47,4354,79223
COD,2003,19.0384,17000,53,4460.5,80969
COD,2004,18.5776,16000,66,4562.1,82392
COD,2005,18.1486,16000,68,4671.8,83647
COD,2006,17.6813,15000,71,4798.5,85194
COD,2007,17.2207,15000,78,4907.2,86369
COD,2008,16.7839,16000,73,5019.6,87931
COD,2009,16.3629,16000,82,5150,89004
COD,2010,15.9397,16000,71,5285.2,90155
COD,2011,15.515,16000,85,5422.5,91544
COD,2012,15.1064,16000,81,5547.6,92503
COD,2013,14.7061,16000,74,5658.6,93360
COD,2014,14.3182,16000,71,5761.8,94660
COD,2015,13.9197,16000,67,5879.8,95939
COD,2016,13.5202,16000,66,6041.1,96929
COD,2017,13.1465,16000,66,6187,97387
COD,2018,12.7398,16000,66,6297.4,98430
COD,2019,12.3768,16000,66,6384.2,98871
COD,2020,12.3768,16000,66,6453.5,98871
DNK,2000,0.621,5,98,,207
DNK,2001,0.5935,5,97,,202
DNK,2002,0.5667,5,99,,196
DNK,2003,0.5409,5,98,,188
DNK,2004,0.5157,5,95,,178
DNK,2005,0.4918,4,93,,169
DNK,2006,0.4689,4,93,,161
DNK,2007,0.4477,4,87,,153
DNK,2008,0.4278,4,89,,144
DNK,2009,0.409,4,90,,137
DNK,2010,0.3917,3,93,,131
DNK,2011,0.3755,3,94,,126
DNK,2012,0.3605,3,97,,123
DNK,2013,0.347,3,97,,121
DNK,2014,0.3345,3,96,,121
DNK,2015,0.3227,2,96,,122
DNK,2016,0.3119,2,97,,124
DNK,2017,0.3013,2,99,,125
DNK,2018,0.2909,2,97,,126
DNK,2019,0.2805,2,97,,126
DNK,2020,0.2805,2,97,,126
DJI,2000,14.3559,110,66,30.7,812
DJI,2001,14.0039,110,65,31.3,802
DJI,2002,13.6271,110,72,31.6,796
DJI,2003,13.2339,100,76,31.4,790
DJI,2004,12.8477,95,81,31,775
DJI,2005,12.4577,87,73,30.7,762
DJI,2006,12.0707,79,76,30.1,749
DJI,2007,11.6887,73,92,29.4,736
DJI,2008,11.3176,69,90,28.7,725
DJI,2009,10.9527,64,90,28.2,716
DJI,2010,10.5978,60,90,28.2,710
DJI,2011,10.2488,58,89,28.5,705
DJI,2012,9.9006,55,85,29.3,698
DJI,2013,9.5781,54,87,30.6,683
DJI,2014,9.2643,54,93,31.8,666
DJI,2015,8.9345,52,90,32.9,650
DJI,2016,8.6278,51,74,34.1,633
DJI,2017,8.3385,51,83,34.6,616
DJI,2018,8.0493,51,91,34.4,600
DJI,2019,7.7789,51,90,34,586
DJI,2020,7.7789,51,90,33.7,586
DMA,2000,1.5261,,99,,14
DMA,2001,1.525,,99,,13
DMA,2002,1.526,,99,,13
DMA,2003,1.5263,,99,,12
DMA,2004,1.5274,,99,,12
DMA,2005,1.5312,,99,,12
DMA,2006,1.5335,,98,,12
DMA,2007,1.5356,,98,,12
DMA,2008,1.5398,,96,,11
DMA,2009,1.5435,,99,,11
DMA,2010,1.5464,,99,,11
DMA,2011,1.5542,,99,,11
DMA,2012,1.5621,,98,,12
DMA,2013,1.571,,98,,12
DMA,2014,1.5792,,99,,12
DMA,2015,1.5777,,99,,12
DMA,2016,1.5693,,99,,13
DMA,2017,1.5527,,98,,13
DMA,2018,1.525,,99,,13
DMA,2019,1.4937,,99,,14
DMA,2020,1.4937,,99,,14
DOM,2000,2.7668,170,91,106.7,3062
DOM,2001,2.6644,160,95,101.4,3014
DOM,2002,2.5679,160,92,97.2,2974
DOM,2003,2.476,160,88,94.1,2931
DOM,2004,2.6265,170,87,91.5,2881
DOM,2005,2.2969,170,92,89.2,2831
DOM,2006,2.2147,180,93,87.5,2789
DOM,2007,2.1374,190,87,86.3,2743
DOM,2008,2.061,190,86,85.4,2705
DOM,2009,1.9834,200,85,84.4,2671
DOM,2010,1.91,200,96,82.8,2638
DOM,2011,1.8412,200,91,81.4,2606
DOM,2012,1.7802,200,92,79.7,2572
DOM,2013,1.7189,200,91,78.1,2529
DOM,2014,1.6601,200,95,76.5,2484
DOM,2015,1.6062,200,99,74.6,2441
DOM,2016,1.5532,200,98,71.9,2390
DOM,2017,1.5024,200,99,69.4,2332
DOM,2018,1.4502,200,99,66.2,2278
DOM,2019,1.4025,200,99,62.8,2224
DOM,2020,1.4025,200,99,59.4,2224
ECU,2000,2.4795,390,94,440.9,5159
ECU,2001,2.4208,380,95,439.9,4996
ECU,2002,2.3637,350,95,439,4828
ECU,2003,2.3081,320,95,439.1,4650
ECU,2004,2.2541,300,95,437.1,4486
ECU,2005,2.2022,300,96,435.1,4320
ECU,2006,2.1508,290,96,428.6,4169
ECU,2007,2.0979,270,98,422,4020
ECU,2008,2.0421,260,98,413.9,3877
ECU,2009,1.9834,260,98,406.4,3748
ECU,2010,1.9223,250,91,396.4,3615
ECU,2011,1.8631,250,89,387.5,3503
ECU,2012,1.7976,230,88,379.4,3402
ECU,2013,1.7379,220,87,373.1,3321
ECU,2014,1.68,220,84,372.4,3250
ECU,2015,1.6245,210,80,375.4,3182
ECU,2016,1.5722,200,94,379.3,3126
ECU,2017,1.5234,200,95,384.2,3068
ECU,2018,1.4755,200,86,388.6,3010
ECU,2019,1.4249,200,85,388.3,2966
ECU,2020,1.4249,200,85,385.3,2966
EGY,2000,3.0808,1100,98,2301.9,31828
EGY,2001,2.9234,1100,99,2298.3,30833
EGY,2002,2.7921,1100,98,2272.3,29990
EGY,2003,2.6937,1000,98,2231.2,29324
EGY,2004,2.6347,990,98,2202.9,28749
EGY,2005,2.6156,970,98,2203.9,28256
EGY,2006,2.6376,960,98,2215.7,28063
EGY,2007,2.6858,930,98,2237.6,27912
EGY,2008,2.736,940,98,2259.8,27979
EGY,2009,2.7693,970,97,2281.9,28200
EGY,2010,2.7778,1000,97,2308.7,28380
EGY,2011,2.7579,990,97,2340.4,28333
EGY,2012,2.7111,1000,94,2410.3,28092
EGY,2013,2.644,1000,97,2509.6,27745
EGY,2014,2.5641,990,96,2618.5,27083
EGY,2015,2.4809,1000,94,2714.3,26474
EGY,2016,2.4035,980,96,2841.9,25745
EGY,2017,2.3345,960,95,2892,25016
EGY,2018,2.2766,960,96,2883.6,24174
EGY,2019,2.227,960,96,2852.2,23527
EGY,2020,2.227,960,96,2829.6,23527
SLV,2000,1.6791,110,99,216.6,3001
SLV,2001,2.4181,110,97,202.5,2773
SLV,2002,1.5414,93,93,188.2,2549
SLV,2003,1.4863,88,98,174.2,2342
SLV,2004,1.4395,84,96,161.6,2158
SLV,2005,1.3989,80,96,150.1,2000
SLV,2006,1.363,76,98,137.4,1870
SLV,2007,1.3299,73,99,127.4,1778
SLV,2008,1.2981,71,99,119.6,1698
SLV,2009,1.2678,69,97,113.2,1621
SLV,2010,1.2383,66,90,107.1,1551
SLV,2011,1.2112,64,90,102.5,1489
SLV,2012,1.1888,62,92,96.9,1433
SLV,2013,1.1733,60,97,90.8,1384
SLV,2014,1.1635,59,96,84.6,1344
SLV,2015,1.1579,57,93,78.7,1316
SLV,2016,1.1535,56,97,74.4,1284
SLV,2017,1.1463,54,95,71.6,1253
SLV,2018,1.1318,54,82,69.6,1220
SLV,2019,1.1116,54,82,67,1189
SLV,2020,1.1116,54,82,64.7,1189
GNQ,2000,20.7059,110,64,39.4,460
GNQ,2001,20.0626,110,64,39.9,474
GNQ,2002,19.3832,110,63,40.3,487
GNQ,2003,18.7269,100,63,40.7,501
GNQ,2004,18.0364,100,62,41.1,511
GNQ,2005,17.3606,100,62,41.5,521
GNQ,2006,16.68,100,61,41.7,526
GNQ,2007,15.9658,100,61,42,535
GNQ,2008,15.2889,110,60,41.8,546
GNQ,2009,14.6271,110,60,41.6,557
GNQ,2010,14.0219,110,59,41.4,571
GNQ,2011,13.4754,110,64,41.3,584
GNQ,2012,12.9493,120,68,40.9,596
GNQ,2013,12.4375,120,73,41,606
GNQ,2014,11.9703,120,77,40.9,617
GNQ,2015,11.4855,120,64,41.2,627
GNQ,2016,11.0366,130,77,41.2,638
GNQ,2017,10.5964,130,77,40.9,654
GNQ,2018,10.1758,130,77,40.4,670
GNQ,2019,9.7848,130,77,40,681
GNQ,2020,9.7848,130,77,39.3,681
ERI,2000,11.9481,990,88,154.3,1835
ERI,2001,10.9684,960,91,152.5,1907
ERI,2002,10.0577,970,94,158.5,1996
ERI,2003,9.2468,970,97,170.1,2100
ERI,2004,8.5357,910,99,183.3,2193
ERI,2005,7.8958,820,99,196.2,2286
ERI,2006,7.3289,750,98,216.6,2352
ERI,2007,6.8274,700,98,232.8,2399
ERI,2008,6.3564,680,97,245.4,2419
ERI,2009,5.9309,660,97,254.4,2413
ERI,2010,5.5626,650,97,260.2,2380
ERI,2011,5.2587,630,97,266.8,2333
ERI,2012,4.9815,610,97,267.1,2274
ERI,2013,4.7522,600,97,263.3,2222
ERI,2014,4.5462,580,97,257.7,2166
ERI,2015,4.3657,560,98,253.8,2110
ERI,2016,4.1875,530,97,243.2,2066
ERI,2017,4.0355,510,97,240.1,2020
ERI,2018,3.888,510,97,241.2,1978
ERI,2019,3.7374,510,97,243.1,1945
ERI,2020,3.7374,510,97,243,1945
EST,2000,1.5762,4,96,1.3,60
EST,2001,1.477,3,99,1.2,58
EST,2002,1.3827,3,99,1.1,56
EST,2003,1.2944,3,99,1.1,56
EST,2004,1.2115,3,98,1.1,55
EST,2005,1.1358,3,99,1.1,54
EST,2006,1.0657,2,98,1.1,52
EST,2007,1.0008,3,98,1.1,51
EST,2008,0.9405,2,97,1.1,50
EST,2009,0.8855,2,97,1.1,48
EST,2010,0.8344,2,96,1.1,46
EST,2011,0.7865,2,96,1,43
EST,2012,0.7419,2,96,1,41
EST,2013,0.6997,1,96,1,39
EST,2014,0.6601,2,95,0.9,37
EST,2015,0.6235,1,94,0.9,36
EST,2016,0.589,1,94,0.9,35
EST,2017,0.5553,1,94,0.8,33
EST,2018,0.5241,1,93,0.8,31
EST,2019,0.4958,1,92,0.9,29
EST,2020,0.4958,1,92,0.9,29
SWZ,2000,8.9609,170,94,53.8,513
SWZ,2001,9.2857,170,95,52.9,512
SWZ,2002,9.5592,170,95,52,510
SWZ,2003,9.7922,180,95,50.9,505
SWZ,2004,9.9921,180,95,50.1,500
SWZ,2005,10.1823,180,95,49.6,496
SWZ,2006,10.3135,170,95,49.7,492
SWZ,2007,10.418,160,95,49.6,488
SWZ,2008,10.525,160,96,49.3,484
SWZ,2009,10.6449,150,95,48.5,477
SWZ,2010,10.7581,150,95,47.3,471
SWZ,2011,10.8713,140,98,46.3,461
SWZ,2012,10.9757,140,97,44.6,453
SWZ,2013,11.0201,130,99,42.3,442
SWZ,2014,10.9878,130,99,40,434
SWZ,2015,10.8888,130,96,38.3,428
SWZ,2016,10.7498,130,96,36.5,420
SWZ,2017,10.5478,130,96,35,414
SWZ,2018,10.3097,130,96,34.3,407
SWZ,2019,10.0767,130,96,33.4,398
SWZ,2020,10.0767,130,96,32.4,398
ETH,2000,29.32,30000,47,7102.3,107622
ETH,2001,27.3445,29000,50,7155.9,107453
ETH,2002,25.4219,29000,52,7132.5,107116
ETH,2003,23.5546,29000,55,7063.8,106807
ETH,2004,21.7595,28000,58,6968,106350
ETH,2005,19.9634,26000,61,6871.1,105601
ETH,2006,18.2432,24000,64,6747.8,104838
ETH,2007,16.6158,22000,67,6629.5,103721
ETH,2008,15.0837,21000,71,6525.6,103070
ETH,2009,13.6593,20000,74,6439.3,102415
ETH,2010,12.3419,19000,77,6370.5,101121
ETH,2011,11.1779,18000,80,6305.3,100044
ETH,2012,10.1232,17000,74,6267.6,98591
ETH,2013,9.1629,16000,67,6246,97669
ETH,2014,8.2996,16000,73,6227.8,96437
ETH,2015,7.5881,15000,74,6204.3,94731
ETH,2016,7.0143,15000,75,6197.5,93168
ETH,2017,6.5633,14000,76,6152,92055
ETH,2018,6.1871,14000,78,6089.8,91090
ETH,2019,5.8647,14000,80,6012.7,90323
ETH,2020,5.8647,14000,80,5935.5,90323
FJI,2000,4.1917,10,97,5.8,206
FJI,2001,3.9513,10,97,5.9,205
FJI,2002,3.7207,9,98,6,205
FJI,2003,3.5048,9,98,6.1,207
FJI,2004,3.3049,9,99,6.4,209
FJI,2005,3.1242,9,99,6.9,210
FJI,2006,2.9636,8,99,7.3,208
